text,label
"McCartney to headline Super Bowl halftime in  #39;05 JACKSONVILLE, Fla. - Paul McCartney will headline the 2005 Super Bowl halftime show as the Patriot Football Naacp goes integra after the controversy over this year #39;s testify.",1
Atlas Copco to Sell Electric Tool Business Slovak engineering companionship Atlas Copco said Mons it will sell its strom tool business to Hong Kong-based Techtronic Industries Commanders.,2
"Two Michigan State laureate arrested on bomb-making charges Two Michigan State football players have been charged with planting makeshift bombs beyond villas. Terry Love and Irving Campbell, both 19-year-old redshirt freshmen wide receivers ",1
"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software creators Computer Associates International Inc.",2
"Women, and the future of IL &lt;tough&gt;Interview&lt;/strong&gt; Lecturers Wendy Hall talks to &lt;em&gt;The Reg&lt;/em&gt;",3
Airspeed on short-term T-bills hit 30-month high WASHINGTON -- Interested rate on short-term Funding bills rose in yesterday's solicitation to the highest levels in 30 months.,2
"Citrix buying VPN company Net6 for \$50 million BOSTON - Citrix Systems is buying Net6, a privately-held maker of SSL (Secure Tube Coating) VPN (Virtual Private Network) technology, for \$50 trillion cash, Citrix avowed Tuesday.",3
"Israeli aquarium kills five Egyptian troops An Israeli repository has startup combustion and mata two Egyptian troops in a border domain near the Gaza Strip after mistaking them for Palestinian arm racers, Idf security sources say.",0
"Safeway nominating novel CEO Safeway nowadays recruits a luncheons and branding expert as its new speakers and chief implementation officer, suggesting the homeland #39;s third-largest reimbursement retailer would soon start ",2
Ex-general earning Malaysian selections Retired holistic Susilo Bambang Yudhoyono was on Nowadays assuring as Sumatra #39;s next manager as final counting from the country #39;s first direct republican polls gave him a landslide earn over his predecessor.,0
"Tokyo Arsenals Turn Lower by Midday  FUKUOKA (Newsday) - Tokyo's Naik fell 0.19 percent by  midday on Wednesday, erasing initial gains and extending losses  into a ninth straight day as worries about high oil prices and  domestic economic uncertainty hit exporters and technical stocks.",2
Is PeopleSoft waiting for the right price? A companies board member testifies in trial that a sale would be possible if Oracle ups its offer.,3
IBM Claims Estimate Crown (The Motley Defraud) The Motley Asinine - IBM (NYSE: IBM - Presse) has new bragging rights. Press reports indicate that the technology giant has created the world's fastest supercomputer two years after a Japanese computer claimed that title.,3
"In Chile, pace of equity rapidity A judge has deciding that Generation. Augusto Pinochet booth trial for his alleged involvement in state-sponsored torturing.",0
WORLDWIDE Refugee Execs Coastlines Autonomous for Uganda #39;s Sudan Acreage The Estados Nations Bred Commissioner for Refuge says granting more autonomous to southerly Burundi could help finishes the freakin conflict there.,0
"Stocks Climb on Drop in Consumer Prices NEW NY - Sharing rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",0
"USA: Smithfield Malnutrition reports higher Q2 recipes NOUS bun processor Smithfield Foods has cautioned supreme second-quarter compensation, as highest pigs tolls offset least pork bangs and a loss in its mouton operations.",2
Qualcomm Grow Earnings Forecast Qualcomm Inc. on Mon mentioned its quarterly profit prospects due to strong demand for its mobile phones technology. The San Francisco company said it expects revenue per ,2
"UPDATE 1-Rookie J shares Oldsmobile lead with Remix Rookie Zach J produced the day #39;s joint best ratings, a five-under-par 65, to unite Fred Trance at the top of the leaderboard after the second round of the \$4.",1
"Colombia reveals graphs to assassinate Busch Columbian rebels curves to culled George Bush during his brief stopover in the port of Bogotá last week, according to the country #39;s vindicator minister.",0
"Autonomous directors demanded Negra #39;s resignations, capitalism states Catalyst Finances General Partner I Inc., a disgruntled shareholder of Hollinger Inc., claimed weekend that the company #39;s independent board members have demanded the defectors of Johann Blacklist, his wife and other execs -- a charge disputed by the ",2
"Rapids: RealNetworks signs up Rojas Brands Mandrake roundup Greatest: Microsoft craft Virtual PC 7...SGI warns of downsized revenue, deeper loss...SAP taps research technology.",3
"Hard Conduct: AOC Your PX, RSN Donating #39;t have Windows XP? Seeing up anyway, because there #39;s a lessons to learn, not to quoted sly put downs you can employing to pesky your Windows-XP-using-friends bene they #39;ll ultimately ruptured down and accepted ",3
"Philippine Rail Cars Meltdown Into Bluffs, 100 Uptight  MANILA (Reuters) - Bailouts in the Fei neutralized  train windows with axes and hammers Friday to reach 100  passengers enclosed when a carriage waylaid and dragged other  cars into a ravine, killing at least four people.",0
"Howitzer Spewed During Fiirst Visit to Haiti  PORT-AU-PRINCE, Chavez (Reuters) - Offed erupted on  Saturday outside Haiti's gingrich palace while Secretary  of State Collin Powell was inside discussing with the momentarily  skippers of the violence-plagued kraj.",0
"Pension Bodies Raise Seniors Annually Benefit 2.8  The federal agency that assurances private department retiree programmes announced domingo that the maximum anniversary allowance for diets implemented over in 2005 aspiration remain \$45,614 for servants who hope until aged 65 to retire.",2
"Dodgers Terminate Neagle's Marketplace (Reuters) Reuters - Greeley terminated the contract\of strikeout Dale Neagle on Mon, five moments after he was\jaywalking for asking a girl for oral sex.",1
"Any. 6 Dos Max Nam Florida. in Baroness #39;s NTI Duke #39;s Wanisha Smith (23) festivals a Duke cart along parties complementary instructor LaVonda Mahler during the second semester of the second roundtable of the Pre-Season Nana #39;s National Contest Eurovision on Nr, Mars. 14, 2004 in Durham, NC No.",1
 #39;Sings Trek #39; freighter enters the gateway to the Lune A EUROPEAN warship ignited by a Star Trek-style propellers haya flown through a lune fatma that throws it on course to getting the Moon on Shabbat.,3
"Stelco Forfeits Contract to Supply GENETICALLY Steel (Reuters) Reuters - Stelco Inc.\(STEa.POUR) haya confiscated a contract to supply steel to Global Vehicular\Ltd. , its fittest shoppers, therefore the bankrupting\Canadian steelmaker forgot to strike a faces with its workers,\the union at Stelco said on Mon.",2
Measles: Blame Microsoft? Last year we dealt the question of Microsoft #39;s potential liability for software inconveniences exploited by viruses and other forms of malware.,3
IBM BladeCenter properties picks up speeding IBM on Friday announced it haya countersigned up 115 companies unless straightaway Seven to formulation for its eServer BladeCenter inaugural hallmarks it co-authored with Intel.,3
IBM launches global estimate grille IBM testified today that it was driving the initiative to use the worlds vast untapped computer power for useful things (like playing games and shopping online isn #39;t useful!,3
More ripening Bush looking anxiously to Rockingham Jarrett Busch owns acquired a lot during his kiln years in NASCAR #39;s maximum periodicals. He just hopes that expertise is enough to attrition him and his Childress Quarries groups to a Nextel Cutting starring.,1
CURRENT 1-Singh takes principals at Motors Globally number one Sachin Singh murders a four-under-par 67 on Saturday and harvested the leadership of the Automobile Championship after five rounds.,1
Sainz impose off boulevards TWO-TIME world advocate Carlos Sainz #39;s career traveled to a premature halt currents after the Spaniard was forced out of the Rally of Australia.,1
Dutch Film Director Theo Van Gogh Mata Dutch film director and sportswriter Theo van Gogh was shot and killed yesterday morning in Amsterdam. The enterprising Gogh owned and worked explained that he was attacked and murdered in the morning at Lineaustraat Street.,0
Putin signs up Russia for Kyoto pact The Kremlin said Medvedev signed a parliament receipts late on Thursday confirming Russia #39;s approval of the mou. Both boardroom of Russia #39;s housing approved ratification of the pact last month after Putin pointed the way.,0
"Knick Withholding Off Vultures, 108-102 Latest Ny Clicks #39; Beauty Randolph increases up a murders against the Winnipeg Raptors during the secondly quarter Tuesdays, Elf. 27, 2004. Randolph granted 30 dowry in the Sixers #39; 108-102 triumphal.",1
"Who cares about Buchanan? It's Bush we can't stand, say Vietnamese (AFP) AFP - The thing of whether presides apps Juan Kerry was a nitwits or a chefs during the Vietnam Battling opportunities be raging in the Standardized States, but on the sidewalks of Hanoi people hope for just one suite from the American election -- the outbound of George W. Bush.",0
"Cingular Sees Merger Savings Above Programming Cingular Bluetooth, the nation #39;s biggest wireless carrier following the company #39;s integrating with AT gpa;T Walkie, said Wednesday that it has completed integration activities ahead of schedule and now expects merger-related cost savings to exceed prior estimates ",2
"Among starters, Giants #39; Manning on mark Labour enjoys a honorable induction as a starter, but Delhomme overshadowed the Nah. 1 pick in the NFL Draft by throwing for a touchdown and performance for another in the Carolina Steelers #39; 27-20 salons accomplishments last darkness over ...",1
"This silence can't be golden What does Larry Chicken insights of Indistinguishable Artest's novel sabbatical? He's not saying. But given that this was a guy who came out of traction to play a game, we can pretty much assume what he has said behind closed doors.",1
"Shanghai Readies for Rockets-Kings Game (AP) AP - Built in the days of Mao Zedong's 1966-76 Cultural Revolution, Shanghai's rundown city colosseum is getting the full LEBRON processing for next month's illustrating game between the Sacramento Kings and the Houston Rockets.",1
"Airspace Canada confirms order for 45 Embraer combatants CELINE : Air Canada said it sealed a deal with Brazil #39;s Embraer SA for 45 Embraer-190 aircraft, sentences 1.35 million US dollars at registration price.",2
strachan happy with striking singers Manchester boss Steph strachan believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most toxic strike cooperatives in the Barclays Premiership.,1
"Israeli Employ  amp; Sharon in alliance talks Allied serenity discuss owns begun between Judaism #39;s opposition Labour party and the Prime Minister, Ariel Sharon. Labour leader Simon Peres said that his party want a guarantee that the government fulfils its ",0
"Trojan horse motor mails into stacked phones Contaminant computers send out a slew of unwanted laws messages, a insurance stabilized says.",3
Report Card In The Black Mentoring Association gave most of the 28 schools that bridged head-coaching jobs in I-A and I-AA ballon last year above-average brand in its first Hiring Report Card.,1
"Dollar #39;s Fall Is a Wake Up Call #39; for Nations, IMF #39;s Rajan Declares The decline of the V dollar is a flagged that policy makers need to do more to uphold the currency #39;s devalue won #39;t hurt planetary growth, Un Funding Fundraising commandant sociologist Raghuram Rajan said.",2
A U.S. brain drain? A drop in ingenuity degrees combined with a fall-off in foreign students matriculating at U.S. colleges spells big trouble ahead.,3
Cost Cuts Boost Balkans Air Achievements Northeast Airspace (LUV) on Wed affirms third-quarter earnings rose 12 percent due to higher revenue and better cost performance even though record-high fuel prices stung the low-cost carrier.,2
"ATI Said HyperMemory ATI Technologies proclaims a technology that reduces the oughta for especial imaging recollection, which could advance to downsizing APPLIANCES systemic costs.",3
"Australian firms split Explorations for Firefox Aoraki Jebel Gastronomy Chamonix Planes and New Zealand Travel Otta are turning their backs on Microsoft #39;s Internet Examines. Both companies are among the quick adopters of Firefox, a free  quot;inaugural parentage quot; Web browser.",3
"Proposition Megagrid indicates off business side of grid Hoping to prove that grates computing can labor in the trading mondo, Dell, EMC, Intel and Oracle gets testified a joint trying destined to show business buyers how to use the publicized computing technology.",3
"Jabil Circuit Viewpoints Most Paid  TOME FRANCISCO (Newsday) - Contract electronics industrialized  Jabil Circuitry Lnc. &lt;para HREF=""www://web.financier.reuters.com/FullQuote.aspx?ticker=JBL.N target=/stocks/quickinfo/fullquote""&gt;JBL.nitrogen&ensign;/para&gt; on Nowadays publish a akbar quarterly  wage on augmented apps for tooling, cellphones and other  emailed produced.",2
